KCH,semester,xkrs,jgl,pjf,yxl
1900690001,2017-2018学年第一学期,2087.0,100.0,73.21,6.91
1900690001,2016-2017学年第二学期,48.0,100.0,56.58,10.42
1900690001,2016-2017学年第一学期,2127.0,100.0,73.42,9.73
1900690001,2015-2016学年第二学期,55.0,100.0,49.91,9.09
1900730001,2020-2021学年第二学期,2326.0,100.0,56.36,2.77
1900730001,2020-2021学年第一学期,24.0,100.0,32.68,0.0
1900730001,2019-2020学年第二学期,2559.0,100.0,62.98,1.94
1900730001,2019-2020学年第一学期,68.0,100.0,37.19,0.0
1900730001,2018-2019学年第二学期,2714.0,100.0,70.84,8.8
1900730001,2018-2019学年第一学期,173.0,100.0,43.3,2.93
1900730001,2017-2018学年第二学期,2905.0,100.0,67.3,5.08
1900730001,2017-2018学年第一学期,128.0,100.0,45.98,2.31
1900730001,2016-2017学年第二学期,1776.0,100.0,61.0,1.91
1900730001,2016-2017学年第一学期,111.0,100.0,53.14,2.7
1900750001,2012-2013学年第二学期,82.0,100.0,82.01,32.93
1900750001,2010-2011学年第二学期,121.0,100.0,81.18,36.36
1900750001,2009-2010学年第二学期,151.0,100.0,78.01,30.46
1900750001,2008-2009学年第二学期,107.0,100.0,75.69,23.36
1900750001,2007-2008学年第二学期,92.0,100.0,65.95,15.22
1900750001,2006-2007学年第二学期,145.0,100.0,56.26,9.66
1900750001,2005-2006学年第二学期,239.0,100.0,,0.0
1900750002,2019-2020学年第二学期,66.0,100.0,81.59,13.24
1900750002,2018-2019学年第二学期,30.0,100.0,86.27,23.33
1900750002,2017-2018学年第二学期,32.0,100.0,81.78,28.13
1900750002,2016-2017学年第二学期,51.0,100.0,80.53,37.25
1900750002,2015-2016学年第二学期,80.0,100.0,76.66,28.75
1900750002,2014-2015学年第二学期,57.0,100.0,87.12,38.6
1900750002,2013-2014学年第二学期,40.0,100.0,84.2,55.0
1900810001,2020-2021学年第一学期,88.0,100.0,64.75,2.27
1900810001,2019-2020学年第一学期,84.0,100.0,70.86,4.76
1900810001,2018-2019学年第一学期,24.0,100.0,64.33,0.0
1900810001,2017-2018学年第一学期,43.0,100.0,68.0,4.55
1900810001,2016-2017学年第一学期,19.0,100.0,47.11,0.0
1900810001,2015-2016学年第一学期,28.0,100.0,56.93,0.0
1900810001,2014-2015学年第一学期,16.0,100.0,45.13,0.0
1900810001,2013-2014学年第一学期,18.0,100.0,78.39,5.56
1900810001,2012-2013学年第二学期,22.0,100.0,63.95,13.64
1900810001,2011-2012学年第二学期,26.0,100.0,66.65,11.54
1900820001,2020-2021学年第一学期,141.0,100.0,76.05,8.16
1900820001,2019-2020学年第一学期,137.0,100.0,70.3,6.57
1900820001,2018-2019学年第一学期,133.0,100.0,67.76,7.95
1900820001,2017-2018学年第一学期,114.0,100.0,72.2,5.04
1900820001,2016-2017学年第一学期,141.0,100.0,66.03,4.26
1900820001,2015-2016学年第一学期,140.0,100.0,69.92,5.0
1900820001,2014-2015学年第一学期,133.0,100.0,72.37,3.76
1900820001,2013-2014学年第一学期,108.0,100.0,68.94,6.48
1900820001,2012-2013学年第一学期,123.0,100.0,74.33,16.26
1900820001,2011-2012学年第一学期,132.0,100.0,67.2,3.79
1900900001,2020-2021学年第一学期,327.0,100.0,79.46,15.13
1900900001,2019-2020学年第一学期,312.0,100.0,70.57,4.17
1900900001,2018-2019学年第一学期,340.0,100.0,70.9,4.12
1900900001,2017-2018学年第一学期,293.0,100.0,69.98,6.69
1900900001,2016-2017学年第一学期,340.0,100.0,70.86,2.93
1900900001,2015-2016学年第一学期,356.0,100.0,72.03,3.65
1900900001,2014-2015学年第一学期,357.0,100.0,77.54,3.92
1900900001,2013-2014学年第一学期,357.0,100.0,79.06,13.45
1900900001,2012-2013学年第一学期,363.0,100.0,75.04,7.16
1900900001,2011-2012学年第一学期,369.0,100.0,82.25,22.76
1900980001,2013-2014学年第一学期,118.0,100.0,77.49,1.69
1900980001,2012-2013学年第一学期,108.0,100.0,67.07,0.0
1900980001,2011-2012学年第二学期,98.0,100.0,70.17,6.12
1900980001,2011-2012学年第一学期,97.0,100.0,72.49,0.0
1900980001,2010-2011学年第一学期,69.0,100.0,68.58,1.45
1900980001,2009-2010学年第一学期,88.0,100.0,74.73,4.55
1900980001,2008-2009学年第一学期,70.0,100.0,75.57,7.14
1900980001,2005-2006学年第二学期,29.0,100.0,,0.0
1900980001,2004-2005学年第二学期,27.0,100.0,,0.0
1901000001,2020-2021学年第一学期,70.0,100.0,75.09,8.57
1901000001,2019-2020学年第一学期,95.0,100.0,80.15,8.42
1901000001,2018-2019学年第一学期,92.0,100.0,72.91,3.19
1901000001,2017-2018学年第一学期,89.0,100.0,68.13,0.0
1901000001,2016-2017学年第一学期,126.0,100.0,73.01,3.97
1901000001,2015-2016学年第一学期,107.0,100.0,70.11,0.0
1901000001,2014-2015学年第一学期,115.0,100.0,71.18,0.87
1901000001,2012-2013学年第二学期,139.0,100.0,70.95,8.63
1901000001,2011-2012学年第二学期,129.0,100.0,75.08,15.5
1901000001,2011-2012学年第一学期,121.0,100.0,68.56,0.0
1901020001,2013-2014学年第二学期,248.0,100.0,67.5,1.61
1901020001,2012-2013学年第二学期,226.0,100.0,66.61,0.44
1901020001,2011-2012学年第二学期,220.0,100.0,68.65,0.0
1901020001,2010-2011学年第二学期,228.0,100.0,66.47,1.75
1901020001,2009-2010学年第二学期,178.0,100.0,68.91,1.12
1901020001,2008-2009学年第二学期,187.0,100.0,69.36,7.49
1901030001,2020-2021学年第一学期,107.0,100.0,70.34,6.96
1901030001,2019-2020学年第一学期,95.0,100.0,74.26,9.47
1901030001,2018-2019学年第二学期,1.0,100.0,82.0,0.0
1901030001,2018-2019学年第一学期,95.0,100.0,73.22,12.12
1901030001,2017-2018学年第二学期,1.0,100.0,80.0,0.0
1901030001,2017-2018学年第一学期,148.0,100.0,72.24,10.13
1901030001,2016-2017学年第一学期,122.0,100.0,74.98,19.67
1901030001,2015-2016学年第一学期,125.0,100.0,66.22,5.6
1901030001,2014-2015学年第一学期,122.0,100.0,69.09,4.92
1901030001,2013-2014学年第一学期,122.0,100.0,70.45,8.2
1901040001,2020-2021学年第一学期,192.0,100.0,79.24,7.25
1901040001,2019-2020学年第一学期,199.0,100.0,75.96,3.02
1901040001,2018-2019学年第一学期,127.0,100.0,71.17,6.98
1901040001,2017-2018学年第一学期,149.0,100.0,72.87,0.66
1901040001,2015-2016学年第二学期,16.0,100.0,78.63,18.75
1901040001,2015-2016学年第一学期,96.0,100.0,80.63,13.54
1901040001,2014-2015学年第一学期,163.0,100.0,71.14,4.29
1901040001,2013-2014学年第一学期,141.0,100.0,74.11,7.8
1901040001,2012-2013学年第一学期,130.0,100.0,68.95,3.08
1901040001,2011-2012学年第一学期,129.0,100.0,78.57,11.63
1901080001,2018-2019学年第一学期,29.0,100.0,65.21,3.45
1901080001,2014-2015学年第一学期,18.0,100.0,57.89,0.0
1901080001,2013-2014学年第一学期,14.0,100.0,71.21,14.29
1901080001,2012-2013学年第一学期,24.0,100.0,67.71,8.33
1901080001,2011-2012学年第一学期,25.0,100.0,70.28,8.0
1901080001,2010-2011学年第一学期,14.0,100.0,72.71,0.0
1901080001,2009-2010学年第一学期,35.0,100.0,73.86,2.86
1901080001,2008-2009学年第一学期,27.0,100.0,78.48,3.7
1901080001,2007-2008学年第二学期,37.0,100.0,77.51,8.11
1901080001,2006-2007学年第二学期,33.0,100.0,71.97,0.0
1901140001,2019-2020学年第一学期,357.0,100.0,71.77,5.04
1901140001,2018-2019学年第一学期,357.0,100.0,73.73,9.64
1901140001,2017-2018学年第一学期,369.0,100.0,72.83,8.4
1901140001,2016-2017学年第一学期,306.0,100.0,76.23,11.07
1901140001,2015-2016学年第一学期,367.0,100.0,76.8,14.17
1901140001,2014-2015学年第一学期,369.0,100.0,70.69,3.52
1901140001,2013-2014学年第一学期,361.0,100.0,69.76,3.32
1901140001,2012-2013学年第一学期,347.0,100.0,73.73,12.1
1901140001,2011-2012学年第一学期,316.0,100.0,75.34,14.87
1901140001,2010-2011学年第一学期,304.0,100.0,74.56,3.29
1901170001,2018-2019学年第一学期,90.0,100.0,73.16,5.32
1901170001,2017-2018学年第一学期,126.0,100.0,68.37,9.56
1901170001,2016-2017学年第二学期,54.0,100.0,63.74,5.56
1901170001,2015-2016学年第二学期,28.0,100.0,58.11,7.14
1901170001,2014-2015学年第二学期,30.0,100.0,69.93,3.33
1901170001,2013-2014学年第二学期,108.0,100.0,66.41,8.33
1901170001,2012-2013学年第二学期,126.0,100.0,74.72,13.49
1901170001,2011-2012学年第二学期,108.0,100.0,69.71,3.7
1901170001,2010-2011学年第二学期,105.0,100.0,76.31,0.0
1901170001,2009-2010学年第二学期,73.0,100.0,69.25,4.11
1901190001,2020-2021学年第一学期,74.0,100.0,62.27,0.0
1901190001,2019-2020学年第一学期,53.0,100.0,60.43,3.77
1901190001,2018-2019学年第一学期,62.0,100.0,58.94,3.23
1901190001,2017-2018学年第二学期,85.0,100.0,63.79,2.33
1901190001,2016-2017学年第二学期,63.0,100.0,59.17,0.0
1901190001,2015-2016学年第二学期,43.0,100.0,48.37,0.0
1901190001,2015-2016学年第一学期,21.0,100.0,57.52,0.0
1901190001,2014-2015学年第二学期,90.0,100.0,63.08,1.11
1901190001,2014-2015学年第一学期,87.0,100.0,34.53,0.0
1901190001,2013-2014学年第一学期,115.0,100.0,28.38,0.87
1901200001,2013-2014学年第二学期,109.0,100.0,81.31,1.83
1901200001,2012-2013学年第二学期,103.0,100.0,70.51,2.91
1901200001,2011-2012学年第一学期,120.0,100.0,70.91,3.33
1901200001,2010-2011学年第一学期,81.0,100.0,69.41,1.23
1901200001,2009-2010学年第一学期,90.0,100.0,70.88,4.44
1901200001,2008-2009学年第二学期,62.0,100.0,65.47,1.61
1901200001,2006-2007学年第二学期,17.0,100.0,74.35,17.65
1901200001,2005-2006学年第二学期,30.0,100.0,,0.0
1901200001,2004-2005学年第二学期,26.0,100.0,,0.0
1901210001,2016-2017学年第二学期,51.0,100.0,71.49,13.73
1901210001,2015-2016学年第二学期,69.0,100.0,74.32,8.7
1901210001,2012-2013学年第二学期,19.0,100.0,64.95,5.26
1901210001,2010-2011学年第二学期,36.0,100.0,72.22,5.56
1901210001,2008-2009学年第一学期,17.0,100.0,57.65,17.65
1901210001,2006-2007学年第二学期,81.0,100.0,69.94,4.94
1901210001,2006-2007学年第一学期,22.0,100.0,84.18,4.55
1901210001,2005-2006学年第一学期,60.0,100.0,,0.0
1901210001,2004-2005学年第一学期,33.0,100.0,,0.0
1901240001,2008-2009学年第一学期,68.0,100.0,64.13,0.0
1901250001,2018-2019学年第二学期,18.0,100.0,72.61,0.0
1901250001,2017-2018学年第二学期,44.0,100.0,71.73,0.0
1901250001,2016-2017学年第二学期,32.0,100.0,80.72,6.25
1901250001,2015-2016学年第二学期,51.0,100.0,69.71,0.0
1901270001,2010-2011学年第一学期,15.0,100.0,74.87,0.0
1901270001,2007-2008学年第二学期,112.0,100.0,72.41,0.0
1901320001,2019-2020学年第一学期,115.0,100.0,72.9,16.52
1901320001,2018-2019学年第二学期,35.0,100.0,76.03,2.78
1901320001,2018-2019学年第一学期,113.0,100.0,73.23,10.53
1901320001,2017-2018学年第一学期,104.0,100.0,66.57,4.63
1901320001,2016-2017学年第一学期,108.0,100.0,70.12,11.11
1901320001,2015-2016学年第一学期,105.0,100.0,62.52,1.9
1901320001,2014-2015学年第一学期,117.0,100.0,77.93,13.68
1901320001,2013-2014学年第一学期,233.0,100.0,71.86,9.44
1901320001,2012-2013学年第一学期,213.0,100.0,73.08,4.69
1901320001,2011-2012学年第一学期,192.0,100.0,78.7,10.94
1901360001,2017-2018学年第一学期,19.0,100.0,66.05,10.53
1901360001,2009-2010学年第一学期,25.0,100.0,72.4,0.0
1901360002,2013-2014学年第一学期,16.0,100.0,47.44,0.0
1901360002,2012-2013学年第一学期,15.0,100.0,66.2,0.0
1901370001,2019-2020学年第一学期,38.0,100.0,76.5,2.63
1901370001,2018-2019学年第一学期,43.0,100.0,72.91,4.65
1901370001,2017-2018学年第一学期,32.0,100.0,74.09,9.38
1901370001,2016-2017学年第一学期,48.0,100.0,67.81,2.08
1901370001,2015-2016学年第一学期,35.0,100.0,61.57,5.71
1901370001,2014-2015学年第一学期,35.0,100.0,54.74,2.86
1901370001,2013-2014学年第一学期,33.0,100.0,52.61,0.0
1901370001,2012-2013学年第一学期,46.0,100.0,66.3,2.17
1901370001,2011-2012学年第一学期,21.0,100.0,70.33,4.76
1901370001,2010-2011学年第一学期,12.0,100.0,72.58,0.0
1901380001,2016-2017学年第一学期,8.0,100.0,50.0,0.0
1901380001,2007-2008学年第一学期,11.0,100.0,45.82,0.0
1901380001,2006-2007学年第一学期,6.0,100.0,42.33,0.0
1901540001,2020-2021学年第二学期,82.0,100.0,58.41,0.0
1901540001,2019-2020学年第二学期,77.0,100.0,82.49,19.48
1901540001,2018-2019学年第二学期,79.0,100.0,68.58,2.5
1901540001,2017-2018学年第二学期,122.0,100.0,73.03,4.92
1901540001,2016-2017学年第二学期,86.0,100.0,76.74,8.14
1901540001,2015-2016学年第二学期,67.0,100.0,73.79,10.45
1901540001,2012-2013学年第二学期,123.0,100.0,65.61,7.32
1901540001,2011-2012学年第二学期,149.0,100.0,72.44,11.41
1901540001,2010-2011学年第二学期,122.0,100.0,77.07,8.2
1901540001,2009-2010学年第二学期,120.0,100.0,72.64,7.5
1901600001,2019-2020学年第一学期,31.0,100.0,76.9,9.68
1901600001,2017-2018学年第一学期,60.0,100.0,79.25,10.0
1901600001,2016-2017学年第一学期,40.0,100.0,79.8,10.0
1901600001,2015-2016学年第一学期,34.0,100.0,76.35,11.76
1901600001,2014-2015学年第一学期,30.0,100.0,66.93,3.33
1901600001,2013-2014学年第一学期,73.0,100.0,66.81,2.74
1901600001,2012-2013学年第一学期,70.0,100.0,68.47,0.0
1901600001,2011-2012学年第一学期,62.0,100.0,74.27,3.23
1901600001,2010-2011学年第一学期,53.0,100.0,75.57,3.77
1901600001,2009-2010学年第一学期,60.0,100.0,80.0,6.67
1901600002,2019-2020学年第一学期,126.0,100.0,73.59,11.11
1901600002,2018-2019学年第一学期,48.0,100.0,64.78,1.96
1901600002,2017-2018学年第一学期,67.0,100.0,69.67,4.29
1901600002,2016-2017学年第一学期,54.0,100.0,69.85,7.41
1901600002,2015-2016学年第一学期,38.0,100.0,56.5,2.63
1901600002,2014-2015学年第一学期,37.0,100.0,52.7,0.0
1901600002,2013-2014学年第一学期,41.0,100.0,60.95,2.44
1901600002,2012-2013学年第一学期,33.0,100.0,69.76,9.09
1901600002,2011-2012学年第一学期,34.0,100.0,61.88,0.0
1901600002,2010-2011学年第一学期,41.0,100.0,75.15,4.88
1901620001,2019-2020学年第一学期,66.0,100.0,73.03,3.03
1901620001,2018-2019学年第一学期,67.0,100.0,78.49,4.48
1901620001,2017-2018学年第一学期,34.0,100.0,77.65,2.94
1901620001,2016-2017学年第一学期,50.0,100.0,72.44,12.0
1901620001,2015-2016学年第一学期,42.0,100.0,76.6,7.14
1901620001,2014-2015学年第一学期,31.0,100.0,74.39,3.23
1901620001,2013-2014学年第二学期,66.0,100.0,80.52,21.21
1901620001,2012-2013学年第二学期,62.0,100.0,71.73,4.84
1901620001,2011-2012学年第二学期,64.0,100.0,79.41,7.81
1901620001,2010-2011学年第二学期,57.0,100.0,79.04,7.02
1901620002,2019-2020学年第二学期,184.0,100.0,69.67,1.09
1901620002,2018-2019学年第二学期,137.0,100.0,75.0,3.23
1901620002,2017-2018学年第二学期,78.0,100.0,66.27,3.85
1901620002,2016-2017学年第二学期,123.0,100.0,70.92,3.25
1901620002,2015-2016学年第二学期,32.0,100.0,56.28,0.0
1901620002,2014-2015学年第二学期,39.0,100.0,53.36,0.0
1901620002,2013-2014学年第二学期,31.0,100.0,61.35,0.0
1901620002,2012-2013学年第二学期,25.0,100.0,61.72,0.0
1901620002,2012-2013学年第一学期,35.0,100.0,63.6,0.0
1901620002,2011-2012学年第一学期,32.0,100.0,71.16,12.5
1901640001,2008-2009学年第一学期,131.0,100.0,59.89,2.29
1901640001,2007-2008学年第一学期,88.0,100.0,70.09,12.5
1901640001,2006-2007学年第一学期,180.0,100.0,69.58,6.11
1901640001,2005-2006学年第二学期,3.0,100.0,,0.0
1901640001,2005-2006学年第一学期,168.0,100.0,,0.0
1901640001,2004-2005学年第一学期,115.0,100.0,,0.0
1901640001,2003-2004学年第一学期,61.0,100.0,,0.0
1901650001,2011-2012学年第二学期,29.0,100.0,76.41,3.45
1901650001,2009-2010学年第二学期,34.0,100.0,72.47,11.76
1901660001,2019-2020学年第一学期,203.0,100.0,74.52,8.37
1901660001,2018-2019学年第一学期,245.0,100.0,74.69,5.12
1901660001,2017-2018学年第一学期,209.0,100.0,70.3,3.54
1901660001,2016-2017学年第一学期,190.0,100.0,72.79,5.26
1901660001,2015-2016学年第一学期,233.0,100.0,78.09,6.87
1901660001,2014-2015学年第一学期,210.0,100.0,69.59,2.38
1901660001,2013-2014学年第一学期,231.0,100.0,71.72,3.03
1901660001,2012-2013学年第一学期,258.0,100.0,72.33,2.71
1901660001,2011-2012学年第一学期,233.0,100.0,74.96,3.0
1901660001,2010-2011学年第一学期,213.0,100.0,76.54,6.57
1901660101,2019-2020学年第一学期,117.0,100.0,67.68,0.0
1901660101,2018-2019学年第一学期,120.0,100.0,65.28,0.0
1901660101,2017-2018学年第一学期,132.0,100.0,64.7,0.0
1901660101,2016-2017学年第一学期,110.0,100.0,74.82,0.9
1901660101,2015-2016学年第一学期,121.0,100.0,67.74,1.65
1901660101,2014-2015学年第一学期,127.0,100.0,74.32,3.15
1901660101,2013-2014学年第一学期,139.0,100.0,71.55,3.6
1901660101,2012-2013学年第一学期,72.0,100.0,70.32,0.0
1901660101,2011-2012学年第一学期,74.0,100.0,69.0,0.0
1901660101,2010-2011学年第一学期,68.0,100.0,68.25,1.47
1901680001,2012-2013学年第二学期,279.0,100.0,68.49,1.08
1901680001,2011-2012学年第二学期,236.0,100.0,63.29,1.27
1901680001,2010-2011学年第二学期,217.0,100.0,68.81,5.07
1901680001,2009-2010学年第二学期,241.0,100.0,71.99,4.56
1901680001,2008-2009学年第二学期,184.0,100.0,61.08,0.54
1901680001,2007-2008学年第二学期,211.0,100.0,63.46,3.32
1901690001,2019-2020学年第二学期,232.0,100.0,77.07,12.66
1901690001,2018-2019学年第二学期,260.0,100.0,65.82,4.36
1901690001,2017-2018学年第二学期,217.0,100.0,65.2,2.08
1901690001,2016-2017学年第二学期,221.0,100.0,65.78,2.7
1901690001,2015-2016学年第二学期,270.0,100.0,67.72,3.33
1901690001,2014-2015学年第二学期,227.0,100.0,63.1,0.88
1901690001,2013-2014学年第二学期,220.0,100.0,66.96,0.91
1901690001,2006-2007学年第二学期,157.0,100.0,65.29,8.28
1901690001,2005-2006学年第二学期,127.0,100.0,,0.0
1901690001,2004-2005学年第二学期,115.0,100.0,,0.0
1901690101,2019-2020学年第二学期,124.0,100.0,71.23,6.02
1901690101,2018-2019学年第二学期,118.0,100.0,65.8,2.92
1901690101,2017-2018学年第二学期,126.0,100.0,73.73,6.11
1901690101,2016-2017学年第二学期,101.0,100.0,67.5,0.0
1901690101,2015-2016学年第二学期,112.0,100.0,67.19,0.0
1901690101,2014-2015学年第二学期,120.0,100.0,69.35,0.83
1901690101,2013-2014学年第二学期,137.0,100.0,63.95,0.73
1901690101,2012-2013学年第二学期,80.0,100.0,71.26,3.75
1901690101,2011-2012学年第二学期,72.0,100.0,63.9,0.0
1901690101,2010-2011学年第二学期,74.0,100.0,68.74,1.35
1901710001,2013-2014学年第一学期,264.0,100.0,65.26,2.65
1901710001,2012-2013学年第一学期,244.0,100.0,65.65,1.23
1901710001,2011-2012学年第一学期,218.0,100.0,67.21,0.92
1901710001,2010-2011学年第一学期,238.0,100.0,70.21,1.68
1901710001,2009-2010学年第一学期,192.0,100.0,65.34,0.52
1901710001,2008-2009学年第一学期,202.0,100.0,65.12,1.49
1901730001,2020-2021学年第一学期,249.0,100.0,66.75,11.71
1901730001,2019-2020学年第一学期,247.0,100.0,60.0,8.1
1901730001,2018-2019学年第一学期,225.0,100.0,63.57,2.26
1901730001,2017-2018学年第一学期,246.0,100.0,63.45,2.85
1901730001,2016-2017学年第一学期,297.0,100.0,63.77,0.34
1901730001,2015-2016学年第一学期,251.0,100.0,61.38,0.0
1901730001,2014-2015学年第一学期,259.0,100.0,64.49,1.54
1901730001,2007-2008学年第一学期,145.0,100.0,68.14,11.03
1901730001,2006-2007学年第一学期,116.0,100.0,58.6,3.45
