KCH,avg_pjf,avg_yxl,avg_aplus,max_aplus,max_yxl,min_yxl,avg_xkrs,avg_jgl,min_jgl
1402980001,70.205,0.0,0.0,0,0.0,0.0,45.5,100.0,100.0
1402990001,67.0,7.14,1.0,1,7.14,7.14,14.0,100.0,100.0
1402990002,69.7,1.06,1.0,1,1.06,1.06,94.0,100.0,100.0
1403020001,78.96000000000001,1.25,0.5,1,2.5,0.0,40.5,100.0,100.0
1403030001,78.625,1.25,0.5,1,2.5,0.0,40.5,100.0,100.0
1403100001,79.08500000000001,3.1550000000000002,1.5,2,3.45,2.86,49.0,100.0,100.0
1403120001,80.58,8.33,1.0,1,8.33,8.33,12.0,100.0,100.0
1403160001,83.32,5.0,2.0,4,10.0,0.0,39.5,100.0,100.0
1403210001,79.33500000000001,0.0,0.0,0,0.0,0.0,36.5,100.0,100.0
1403440001,78.84,0.0,0.0,0,0.0,0.0,19.0,100.0,100.0
1403750003,77.65666666666667,7.726666666666667,2.3333333333333335,3,9.38,6.9,30.0,100.0,100.0
1403980001,76.97,0.0,0.0,0,0.0,0.0,35.0,100.0,100.0
1404000001,70.34,0.0,0.0,0,0.0,0.0,83.5,100.0,100.0
1404220001,76.81,6.596666666666667,4.0,6,9.3,5.08,64.0,100.0,100.0
1404230001,77.15333333333332,2.3000000000000003,0.6666666666666666,1,3.45,0.0,28.666666666666668,100.0,100.0
1404250001,78.25,6.665,2.0,3,10.0,3.33,29.5,100.0,100.0
1404260001,74.745,0.0,0.0,0,0.0,0.0,29.5,100.0,100.0
1404310001,78.93,0.0,0.0,0,0.0,0.0,74.0,100.0,100.0
1404320001,78.9,3.33,1.0,1,3.33,3.33,30.0,100.0,100.0
1404350001,82.26,7.41,2.0,2,7.41,7.41,27.0,100.0,100.0
1404410001,80.435,2.5300000000000002,1.0,1,2.56,2.5,39.5,100.0,100.0
1404420001,75.715,1.085,0.5,1,2.17,0.0,43.0,100.0,100.0
1404450001,77.4625,2.4324999999999997,0.75,1,4.35,0.0,40.25,100.0,100.0
1404510002,81.78999999999999,0.0,0.0,0,0.0,0.0,35.5,100.0,100.0
1404520001,78.76,0.0,0.0,0,0.0,0.0,35.0,100.0,100.0
1404530001,77.09,0.0,0.0,0,0.0,0.0,77.0,100.0,100.0
1404540001,79.96666666666665,0.0,0.0,0,0.0,0.0,37.0,100.0,100.0
1404630002,77.7,0.7666666666666666,0.6666666666666666,2,2.3,0.0,48.333333333333336,100.0,100.0
1404640002,80.68,0.0,0.0,0,0.0,0.0,25.0,100.0,100.0
1404670001,81.97666666666667,2.38,0.6666666666666666,2,7.14,0.0,29.0,100.0,100.0
1404680001,79.67666666666666,8.103333333333333,2.3333333333333335,3,10.0,6.9,28.666666666666668,100.0,100.0
1404690001,72.25,2.15,0.6666666666666666,2,6.45,0.0,26.333333333333332,100.0,100.0
1404700001,77.25,0.0,0.0,0,0.0,0.0,27.5,100.0,100.0
1404710001,74.52,0.0,0.0,0,0.0,0.0,23.0,100.0,100.0
1404720002,79.39999999999999,4.94,1.3333333333333333,2,6.9,3.57,26.666666666666668,100.0,100.0
1404730002,75.845,0.0,0.0,0,0.0,0.0,27.0,100.0,100.0
1404730003,77.7,8.7,2.0,2,8.7,8.7,23.0,100.0,100.0
1404740001,84.89,5.26,2.0,2,5.26,5.26,38.0,100.0,100.0
1404750001,76.87,2.44,1.0,2,4.88,0.0,41.5,100.0,100.0
1404760001,78.12666666666667,5.3066666666666675,7.0,14,9.21,3.05,120.66666666666667,100.0,100.0
1404850001,78.41,0.0,0.0,0,0.0,0.0,22.0,100.0,100.0
1404860001,75.33,5.56,1.0,1,5.56,5.56,18.0,100.0,100.0
1404880001,76.13,2.175,0.5,1,4.35,0.0,26.0,100.0,100.0
1404960001,79.175,7.324999999999999,1.0,1,9.09,5.56,14.5,100.0,100.0
1404970001,83.43,4.08,2.0,2,4.08,4.08,49.0,100.0,100.0
1404980001,75.44666666666667,0.0,0.0,0,0.0,0.0,40.333333333333336,100.0,100.0
1405010001,80.655,2.4699999999999998,1.0,1,2.5,2.44,40.5,100.0,100.0
1405020001,76.58,0.0,0.0,0,0.0,0.0,40.0,100.0,100.0
1405060001,82.03666666666666,0.0,0.0,0,0.0,0.0,41.0,100.0,100.0
1405070001,83.42,0.0,0.0,0,0.0,0.0,39.5,100.0,100.0
1405080001,71.24,2.44,1.0,1,2.44,2.44,40.0,100.0,100.0
1405090001,84.03999999999999,0.0,0.0,0,0.0,0.0,40.0,100.0,100.0
1405110001,79.34333333333333,0.0,0.0,0,0.0,0.0,37.0,100.0,100.0
1405190001,78.28750000000001,5.4075,3.0,5,9.62,0.0,52.75,100.0,100.0
1500030003,73.894,2.752,2.6,5,5.49,0.0,83.8,100.0,100.0
1500030004,75.88666666666667,1.45,2.0,3,2.0,1.02,141.33333333333334,100.0,100.0
1500100002,71.39,6.485,4.0,5,10.0,2.97,75.5,100.0,100.0
1500110002,74.47333333333334,3.9933333333333336,16.333333333333332,35,8.35,0.0,271.0,100.0,100.0
1500130001,71.97,6.165,2.0,2,6.45,5.88,31.5,100.0,100.0
1500170002,80.33,4.69,6.0,12,9.38,0.0,64.5,100.0,100.0
1500210001,74.35000000000001,8.456666666666667,31.333333333333332,34,9.25,7.14,368.3333333333333,100.0,100.0
1500370003,77.184,5.766,11.6,17,6.97,4.17,200.4,100.0,100.0
1500440001,79.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
1500500002,74.54,5.41,2.0,2,5.41,5.41,37.0,100.0,100.0
1500610003,74.51333333333334,8.09,14.0,18,9.55,6.93,170.0,100.0,100.0
1500620002,74.84333333333333,2.16,7.0,17,5.45,0.0,232.0,100.0,100.0
1500720002,78.84,5.0,11.0,11,5.02,4.98,220.0,100.0,100.0
1500760001,77.65,2.17,1.0,1,2.17,2.17,46.0,100.0,100.0
1500770003,68.7075,1.625,6.25,10,2.39,0.0,286.5,100.0,100.0
1501040001,71.27000000000001,4.245,11.0,17,6.56,1.93,247.5,100.0,100.0
1501240001,77.32499999999999,4.86,6.5,8,6.15,3.57,133.5,100.0,100.0
1501250002,81.75,9.09,4.0,4,9.09,9.09,44.0,100.0,100.0
1501790001,72.025,2.915,1.0,1,3.13,2.7,34.5,100.0,100.0
1502380002,77.58,6.2,8.0,8,6.2,6.2,128.0,100.0,100.0
1502670002,69.21,2.63,1.0,3,7.89,0.0,36.0,100.0,100.0
1502700002,77.70333333333333,8.126666666666667,3.0,4,10.81,5.88,36.666666666666664,100.0,100.0
1502740001,68.88499999999999,8.94,38.5,44,9.78,8.1,431.5,100.0,100.0
1502760001,76.1525,2.2475,8.25,17,4.57,0.0,183.25,100.0,100.0
1502770001,81.8225,3.2725,11.75,24,7.19,0.0,181.5,100.0,100.0
1502790001,75.67666666666666,8.243333333333334,23.333333333333332,31,10.81,6.15,291.0,100.0,100.0
1502800001,70.60000000000001,3.1666666666666665,7.333333333333333,18,6.62,0.88,179.0,100.0,100.0
1502850001,76.395,7.345000000000001,11.0,11,9.24,5.45,160.5,100.0,100.0
1502860001,75.16,10.045000000000002,15.0,19,11.88,8.21,147.0,100.0,100.0
1502870001,67.99,0.0,0.0,0,0.0,0.0,91.0,100.0,100.0
1502880001,72.79333333333334,6.1000000000000005,3.0,4,8.51,2.47,56.333333333333336,100.0,100.0
1502890001,78.48333333333333,1.19,0.3333333333333333,1,3.57,0.0,25.666666666666668,100.0,100.0
1502900001,72.82666666666667,10.433333333333332,9.0,10,13.04,6.99,94.33333333333333,100.0,100.0
1502910001,72.79,1.84,2.3333333333333335,6,4.29,0.0,129.66666666666666,100.0,100.0
1502920001,78.64,3.45,4.0,4,3.45,3.45,116.0,100.0,100.0
1502930001,57.67,2.38,1.0,1,2.38,2.38,42.0,100.0,100.0
1502940001,68.9,3.125,0.5,1,6.25,0.0,13.5,100.0,100.0
1502950001,81.9,10.434999999999999,8.5,10,10.87,10.0,81.5,100.0,100.0
1502960001,65.495,10.02,4.5,5,12.2,7.84,46.0,100.0,100.0
1502970001,80.73,20.0,3.0,3,20.0,20.0,15.0,100.0,100.0
1502980001,69.19,6.645,4.5,5,7.27,6.02,69.0,100.0,100.0
1502990001,66.84,6.3075,1.0,2,10.0,0.0,15.75,100.0,100.0
1503020001,61.59666666666667,13.56,3.6666666666666665,6,14.63,11.76,26.333333333333332,100.0,100.0
1503060002,57.83,0.51,1.5,3,1.02,0.0,155.0,100.0,100.0
1503070002,60.0,3.45,1.0,1,3.45,3.45,29.0,100.0,100.0
1503090001,78.715,5.42,2.5,3,7.14,3.7,48.0,100.0,100.0
1503100001,79.84,11.043333333333331,4.0,5,14.71,7.89,36.666666666666664,100.0,100.0
1503160001,80.5,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
1503170001,76.345,0.0,0.0,0,0.0,0.0,59.0,100.0,100.0
1503190001,61.61,0.0,0.0,0,0.0,0.0,46.0,100.0,100.0
1600050003,77.02,7.12,17.666666666666668,27,10.93,3.01,249.33333333333334,100.0,100.0
1600080001,70.12,5.655,12.0,15,6.2,5.11,209.0,100.0,100.0
1600130001,75.96000000000001,5.29,6.5,11,8.89,1.69,122.0,100.0,100.0
1600140001,79.0,0.0,0.0,0,0.0,0.0,7.0,100.0,100.0
1600220002,73.98,2.6566666666666667,4.666666666666667,9,4.2,0.0,129.66666666666666,100.0,100.0
1600270001,65.52333333333333,6.676666666666667,12.666666666666666,13,6.93,6.34,189.33333333333334,100.0,100.0
1600290001,74.79499999999999,12.785,32.0,33,13.44,12.13,249.5,100.0,100.0
1600310001,79.45,0.0,0.0,0,0.0,0.0,120.0,100.0,100.0
1600330002,77.36666666666666,0.16,0.3333333333333333,1,0.48,0.0,222.33333333333334,100.0,100.0
1600370002,79.45,11.67,14.0,14,11.67,11.67,120.0,100.0,100.0
1600480001,83.08333333333333,4.776666666666666,3.3333333333333335,7,9.33,0.0,70.0,100.0,100.0
1600500001,75.10499999999999,6.834999999999999,2.0,3,8.11,5.56,27.5,100.0,100.0
1600580001,70.67500000000001,8.335,1.0,2,16.67,0.0,9.5,100.0,100.0
1600630002,69.215,8.14,7.0,7,8.75,7.53,86.5,100.0,100.0
1600660001,65.18,0.0,0.0,0,0.0,0.0,17.0,100.0,100.0
1600670001,78.28999999999999,3.57,0.5,1,7.14,0.0,22.5,100.0,100.0
1600700001,73.945,7.875,4.0,9,10.98,4.0,48.25,100.0,100.0
1600720001,78.61,9.57,9.5,11,9.73,9.41,99.0,100.0,100.0
1600730001,73.45,2.56,2.6666666666666665,6,5.94,0.0,115.0,100.0,100.0
1600780001,73.0,9.09,1.0,1,9.09,9.09,11.0,100.0,100.0
1600810002,82.33,6.275,1.0,1,6.67,5.88,16.0,100.0,100.0
1600890001,72.14999999999999,5.596666666666667,11.666666666666666,17,7.83,2.46,221.33333333333334,100.0,100.0
1600900002,69.11666666666666,5.3133333333333335,13.666666666666666,16,6.34,4.43,255.33333333333334,100.0,100.0
1600940001,78.85,6.25,5.0,5,6.25,6.25,80.0,100.0,100.0
1600980001,78.49,0.0,0.0,0,0.0,0.0,87.0,100.0,100.0
1601000001,73.65,8.6,20.5,31,12.5,4.7,233.5,100.0,100.0
1601010001,72.49666666666667,7.859999999999999,19.0,29,12.16,3.91,245.0,100.0,100.0
1601150001,70.37,3.42,4.0,4,3.42,3.42,111.0,100.0,100.0
1601210001,83.72,7.51,13.0,13,7.51,7.51,173.0,100.0,100.0
1601230001,68.9725,3.355,2.25,7,7.69,0.0,63.75,100.0,100.0
1601230002,63.47,10.53,4.0,4,10.53,10.53,38.0,100.0,100.0
1601250002,66.685,2.6100000000000003,6.0,8,3.35,1.87,218.0,100.0,100.0
1601290004,79.77666666666666,0.33,0.3333333333333333,1,0.99,0.0,101.33333333333333,100.0,100.0
1601290005,81.61500000000001,1.21,1.5,3,2.42,0.0,114.5,100.0,100.0
1601420002,68.45,3.2,4.0,4,3.2,3.2,118.0,100.0,100.0
1601550002,73.61,9.86,7.0,7,9.86,9.86,71.0,100.0,100.0
1601600001,70.60000000000001,3.2433333333333336,0.6666666666666666,1,5.88,0.0,20.333333333333332,100.0,100.0
1601620001,73.82499999999999,9.89,9.0,10,13.33,6.45,98.0,100.0,100.0
1601630001,77.71,10.71,3.0,3,10.71,10.71,28.0,100.0,100.0
1601660001,81.77000000000001,1.055,1.0,2,2.11,0.0,48.5,100.0,100.0
1601660002,79.7125,0.6575,0.5,1,1.69,0.0,43.0,100.0,100.0
1601700002,75.46000000000001,0.0,0.0,0,0.0,0.0,62.0,100.0,100.0
1601710001,74.56,5.56,1.0,1,5.56,5.56,18.0,100.0,100.0
1601720001,78.41499999999999,6.795,2.0,3,8.33,5.26,27.5,100.0,100.0
1601750001,53.76666666666667,3.0866666666666664,1.0,2,7.69,0.0,74.33333333333333,100.0,100.0
1601780001,77.68333333333334,7.890000000000001,18.333333333333332,20,9.05,6.49,231.33333333333334,100.0,100.0
1601790001,60.196666666666665,4.803333333333334,1.0,1,5.56,3.85,20.666666666666668,100.0,100.0
1601810001,77.84333333333333,6.073333333333333,5.333333333333333,6,7.46,5.1,90.33333333333333,100.0,100.0
1601830001,71.935,13.61,6.0,7,15.15,12.07,45.0,100.0,100.0
1601890001,76.26333333333334,6.566666666666666,7.666666666666667,10,9.35,4.24,115.66666666666667,100.0,100.0
1601900001,79.8375,3.585,3.5,9,8.91,0.0,49.75,100.0,100.0
1601910002,81.5175,5.74,6.0,21,19.63,0.0,50.75,100.0,100.0
1601930001,69.06,5.975,6.5,10,9.01,2.94,106.5,100.0,100.0
1601970001,85.23,8.86,7.0,7,8.86,8.86,78.0,100.0,100.0
1602010001,84.62333333333333,7.56,1.0,1,9.09,5.26,14.0,100.0,100.0
1602080001,79.70333333333333,6.973333333333333,10.0,17,9.44,5.6,135.66666666666666,100.0,100.0
1602090001,86.36,9.62,10.0,10,9.62,9.62,104.0,100.0,100.0
1602110001,85.225,8.475,5.0,5,9.26,7.69,59.5,100.0,100.0
1602120001,82.045,5.795,11.5,20,9.05,2.54,169.5,100.0,100.0
1700020001,66.34333333333333,3.033333333333333,6.333333333333333,11,4.21,1.83,209.33333333333334,100.0,100.0
1700050001,68.64666666666666,1.8999999999999997,5.0,10,3.58,0.97,228.66666666666666,100.0,100.0
1700100001,73.72,8.99,15.0,22,9.88,8.1,176.0,100.0,100.0
1700150001,67.06,7.985,15.0,16,8.14,7.83,189.5,100.0,100.0
1700160001,66.82333333333334,2.58,2.3333333333333335,4,4.04,0.0,93.33333333333333,100.0,100.0
1700190001,65.77,9.1,10.0,11,12.38,5.64,119.66666666666667,100.0,100.0
1700200001,64.025,4.465,12.5,15,5.28,3.65,279.0,100.0,100.0
1700220001,76.86,8.445,14.5,15,9.2,7.69,172.5,100.0,100.0
1700230001,74.37666666666667,8.593333333333334,6.666666666666667,8,9.21,7.58,75.0,100.0,100.0
1700250001,65.13499999999999,3.5,3.5,5,5.08,1.92,95.5,100.0,100.0
1700270001,69.39,4.88,2.0,2,4.88,4.88,41.0,100.0,100.0
1700290001,71.47999999999999,7.55,3.5,6,9.84,5.26,40.0,100.0,100.0
1700320001,78.6,0.0,0.0,0,0.0,0.0,55.0,100.0,100.0
1700330001,71.26,7.55,4.0,4,7.55,7.55,53.0,100.0,100.0
1700350001,81.47,8.82,3.0,3,8.82,8.82,34.0,100.0,100.0
1700400001,67.62,0.0,0.0,0,0.0,0.0,102.0,100.0,100.0
1700410001,71.91,7.5,4.5,6,9.23,5.77,58.5,100.0,100.0
1700420001,72.68,3.45,3.0,6,6.9,0.0,55.0,100.0,100.0
1700430001,75.94,0.0,0.0,0,0.0,0.0,51.0,100.0,100.0
1700440001,72.85000000000001,4.256666666666667,5.0,7,6.36,0.81,119.66666666666667,100.0,100.0
1700460001,74.57,9.35,4.0,4,10.0,8.7,43.0,100.0,100.0
1700470001,79.83000000000001,4.9,2.5,5,9.8,0.0,48.5,100.0,100.0
1700490001,71.58,7.55,4.0,4,7.55,7.55,53.0,100.0,100.0
1700510001,74.37,1.55,1.5,2,2.04,1.06,97.0,100.0,100.0
1700530001,72.98666666666666,6.44,6.0,7,8.54,4.02,104.33333333333333,100.0,100.0
1700650001,70.57,0.98,1.0,1,0.98,0.98,103.0,100.0,100.0
1700770001,70.41,7.32,3.0,3,7.32,7.32,41.0,100.0,100.0
1701280001,78.10333333333334,10.139999999999999,6.666666666666667,9,17.31,5.06,72.66666666666667,100.0,100.0
1701300001,59.34,0.77,1.0,1,0.77,0.77,129.0,100.0,100.0
1701340002,79.1,9.52,2.0,2,9.52,9.52,21.0,100.0,100.0
1701380001,64.44500000000001,7.205,5.5,10,12.66,1.75,68.0,100.0,100.0
1701390001,77.725,9.309999999999999,9.5,10,10.0,8.62,103.0,100.0,100.0
1701490001,80.0,2.17,1.0,1,2.17,2.17,46.0,100.0,100.0
1701630001,68.675,8.465,3.5,5,8.93,8.0,40.5,100.0,100.0
1701690001,72.18,8.76,2.0,2,9.52,8.0,23.0,100.0,100.0
1701700001,80.08,10.0,5.0,5,10.0,10.0,52.0,100.0,100.0
1703190001,84.94666666666667,8.096666666666666,4.333333333333333,8,11.59,3.61,58.0,100.0,100.0
1703250001,74.4,8.96,6.0,6,8.96,8.96,67.0,100.0,100.0
1703300001,71.58333333333333,3.2633333333333336,4.0,5,4.44,2.49,140.33333333333334,100.0,100.0
1703310001,72.14,1.9,2.0,2,1.9,1.9,104.0,100.0,100.0
1703330001,68.74666666666667,4.086666666666667,7.666666666666667,11,5.7,2.07,186.0,100.0,100.0
1703340001,68.19,3.45,5.0,5,3.45,3.45,135.0,100.0,100.0
1703350001,75.96666666666667,1.1533333333333333,1.6666666666666667,2,1.54,0.64,147.0,100.0,100.0
1703360001,84.07,3.28,4.0,4,3.28,3.28,122.0,100.0,100.0
1703380001,75.59333333333333,4.78,7.333333333333333,11,6.88,1.65,145.33333333333334,100.0,100.0
1703390001,68.78333333333333,1.1133333333333335,1.6666666666666667,4,2.68,0.0,141.0,100.0,100.0
1703410001,79.36,6.904999999999999,10.5,11,7.14,6.67,151.5,100.0,100.0
1703410002,80.02,8.87,11.0,11,8.87,8.87,124.0,100.0,100.0
1703420001,62.8,2.25,2.0,2,2.25,2.25,89.0,100.0,100.0
1703430001,71.97,8.0,6.0,6,8.0,8.0,75.0,100.0,100.0
1703460001,77.39,1.85,1.0,1,1.85,1.85,54.0,100.0,100.0
1703470001,79.09,9.3,4.0,4,9.3,9.3,43.0,100.0,100.0
1703500001,69.41,0.0,0.0,0,0.0,0.0,51.0,100.0,100.0
1703550001,62.89,0.0,0.0,0,0.0,0.0,99.0,100.0,100.0
1703560001,80.19,8.82,9.0,9,8.82,8.82,102.0,100.0,100.0
1703570001,67.66,0.94,1.0,1,0.94,0.94,105.0,100.0,100.0
1703590001,80.3,1.02,1.0,1,1.02,1.02,96.0,100.0,100.0
1703610001,76.24,6.93,7.0,7,6.93,6.93,101.0,100.0,100.0
1703620001,70.5,2.97,3.0,3,2.97,2.97,100.0,100.0,100.0
1703630001,80.0,6.06,6.0,6,6.06,6.06,99.0,100.0,100.0
1703640001,55.11,1.43,1.0,1,1.43,1.43,71.0,100.0,100.0
1703720001,82.33,4.85,5.0,5,4.85,4.85,104.0,100.0,100.0
1703750001,77.86800000000001,4.678,6.2,8,5.83,3.14,134.0,100.0,100.0
1703760001,85.805,8.45,3.0,4,10.0,6.9,34.5,100.0,100.0
1703770001,82.83,8.33,3.0,3,8.33,8.33,36.0,100.0,100.0
1703780001,73.945,1.77,3.0,4,2.38,1.16,168.5,100.0,100.0
1703790001,76.66,8.28,13.0,13,8.28,8.28,162.0,100.0,100.0
1703900001,83.96,0.0,0.0,0,0.0,0.0,46.0,100.0,100.0
1800010001,63.67666666666667,1.3,1.0,1,1.64,1.12,79.33333333333333,100.0,100.0
1800110001,66.285,6.33,1.0,1,9.09,3.57,20.0,100.0,100.0
1800190001,86.13499999999999,4.695,1.5,2,6.06,3.33,31.5,100.0,100.0
1800300001,64.02000000000001,0.9299999999999999,18.5,25,1.25,0.61,1961.0,100.0,100.0
1800320001,70.13,6.91,121.33333333333333,150,8.47,5.59,1751.6666666666667,100.0,100.0
1800380001,73.16,4.945,22.5,30,6.15,3.74,444.0,100.0,100.0
1800400001,69.68333333333334,4.496666666666667,15.333333333333334,21,5.85,3.75,339.3333333333333,100.0,100.0
1800410001,84.88333333333334,3.3033333333333332,6.0,11,5.98,0.0,171.66666666666666,100.0,100.0
1800440001,83.345,2.745,64.0,98,4.14,1.35,2295.0,100.0,100.0
1800450001,84.49,3.1366666666666667,58.333333333333336,100,5.36,1.66,1853.6666666666667,100.0,100.0
1800460001,83.78,3.07,3.0,5,5.1,1.04,97.0,100.0,100.0
1800560001,72.60666666666667,1.7433333333333334,1.6666666666666667,4,3.15,0.0,56.0,100.0,100.0
1800580001,66.36,2.2433333333333336,2.6666666666666665,5,4.13,0.77,112.33333333333333,100.0,100.0
1800600001,68.92,3.39,2.0,2,3.39,3.39,59.0,100.0,100.0
1800660001,60.935,0.0,0.0,0,0.0,0.0,52.5,100.0,100.0
1800780001,69.03999999999999,6.655,4.5,6,8.14,5.17,68.0,100.0,100.0
1800920001,68.095,3.875,4.0,7,6.9,0.85,106.0,100.0,100.0
1801010001,78.6,4.76,2.0,2,4.76,4.76,42.0,100.0,100.0
1801090001,73.54333333333334,0.0,0.0,0,0.0,0.0,60.333333333333336,100.0,100.0
1801100001,63.23,0.0,0.0,0,0.0,0.0,13.0,100.0,100.0
1801140001,77.67500000000001,3.335,0.5,1,6.67,0.0,18.0,100.0,100.0
1801170001,79.2825,0.0,0.0,0,0.0,0.0,84.0,100.0,100.0
1801190001,83.93666666666667,0.0,0.0,0,0.0,0.0,102.66666666666667,100.0,100.0
1801290001,73.67666666666666,4.1866666666666665,4.666666666666667,9,7.96,0.83,109.33333333333333,100.0,100.0
1801310001,70.82,9.32,10.0,10,9.32,9.32,106.0,100.0,100.0
1801310002,67.77,8.06,13.0,13,8.06,8.06,160.0,100.0,100.0
1801380001,71.11500000000001,0.895,2.0,4,1.79,0.0,215.0,100.0,100.0
1801380002,64.9,2.27,3.0,3,2.27,2.27,124.0,100.0,100.0
1801560001,73.64,7.359999999999999,8.5,11,10.34,4.38,120.5,100.0,100.0
1801770001,69.71,1.3,1.0,1,1.3,1.3,75.0,100.0,100.0
1801920001,85.855,7.484999999999999,1.5,2,9.09,5.88,19.5,100.0,100.0
1801970001,71.29,6.81,8.0,10,9.62,5.08,120.0,100.0,100.0
1802070001,70.56,5.9,7.0,9,7.25,4.55,124.0,100.0,100.0
1802170001,79.425,2.855,1.0,2,5.71,0.0,38.0,100.0,100.0
1802190001,70.235,5.49,5.0,8,8.16,2.82,77.0,100.0,100.0
1802260001,77.96000000000001,9.45,2.5,3,11.76,7.14,29.5,100.0,100.0
1802270001,63.22,3.03,1.0,2,6.06,0.0,22.5,100.0,100.0
1802280001,69.25,2.78,1.5,3,5.56,0.0,41.0,100.0,100.0
1802320001,80.69,7.69,1.0,1,7.69,7.69,13.0,100.0,100.0
1802350001,84.71,8.33,2.0,2,8.33,8.33,24.0,100.0,100.0
1802360001,77.73,6.25,3.0,3,6.25,6.25,48.0,100.0,100.0
1802440001,79.5,8.33,1.0,1,8.33,8.33,12.0,100.0,100.0
1802450001,73.75666666666666,2.733333333333333,0.6666666666666666,1,4.35,0.0,26.0,100.0,100.0
1802470001,75.99,4.35,1.0,2,8.7,0.0,25.5,100.0,100.0
1802480001,77.474,10.354000000000001,3.4,6,27.27,0.0,39.8,100.0,100.0
1802490001,84.92,0.0,0.0,0,0.0,0.0,24.0,100.0,100.0
1802500001,79.83,0.0,0.0,0,0.0,0.0,23.0,100.0,100.0
1802510001,79.35,4.35,1.0,1,4.35,4.35,23.0,100.0,100.0
1802610001,64.62,0.0,0.0,0,0.0,0.0,21.0,100.0,100.0
1802660001,84.25,5.0,1.0,1,5.0,5.0,20.0,100.0,100.0
1802670001,79.035,1.245,1.5,2,1.69,0.8,121.5,100.0,100.0
1802680001,81.75,7.14,2.0,2,7.14,7.14,28.0,100.0,100.0
1802700001,83.27,9.09,2.0,2,9.09,9.09,22.0,100.0,100.0
1802720002,76.09666666666668,1.3333333333333333,0.3333333333333333,1,4.0,0.0,25.0,100.0,100.0
1802730001,67.42,6.06,2.0,2,6.06,6.06,26.0,100.0,100.0
1802730002,79.62,15.38,2.0,2,15.38,15.38,13.0,100.0,100.0
1802740002,79.06,6.25,1.0,1,6.25,6.25,16.0,100.0,100.0
1802750001,60.08,1.54,2.0,2,1.54,1.54,119.0,100.0,100.0
1802760001,72.055,0.82,1.0,2,1.64,0.0,103.5,100.0,100.0
1802770001,65.86,6.34,5.666666666666667,9,8.33,5.13,88.33333333333333,100.0,100.0
1802780001,63.96,2.03,2.0,4,4.44,0.0,92.0,100.0,100.0
1802790002,81.73,8.16,4.0,4,8.16,8.16,49.0,100.0,100.0
1802800002,79.875,1.85,1.0,2,3.7,0.0,35.5,100.0,100.0
1802820001,78.23,8.093333333333334,8.333333333333334,12,10.0,6.06,100.66666666666667,100.0,100.0
1802850001,75.29333333333334,0.0,0.0,0,0.0,0.0,22.0,100.0,100.0
1900140001,57.69,4.0,1.5,2,4.0,4.0,36.0,100.0,100.0
1900150001,68.282,4.715999999999999,9.4,16,7.8,1.73,191.2,100.0,100.0
1900170001,60.553333333333335,4.236666666666667,2.0,4,8.16,0.0,42.0,100.0,100.0
1900190001,76.04,8.416666666666666,5.333333333333333,8,13.11,2.0,59.333333333333336,100.0,100.0
1900270001,71.575,8.094999999999999,2.0,2,9.52,6.67,25.5,100.0,100.0
1900300001,67.01,6.64,8.25,18,13.33,0.0,139.25,100.0,100.0
1900330001,69.13666666666667,5.723333333333334,2.6666666666666665,4,10.81,1.92,54.333333333333336,100.0,100.0
1900410001,70.06,9.56,50.25,89,15.77,5.26,484.0,100.0,100.0
1900420001,69.50399999999999,8.36,9.0,15,12.61,6.02,110.0,100.0,100.0
1900420002,63.86,8.33,11.0,11,8.33,8.33,130.0,100.0,100.0
1900470001,68.73500000000001,6.26,4.5,8,11.11,1.41,67.5,100.0,100.0
1900480001,68.275,2.96,8.0,12,4.13,1.79,266.0,100.0,100.0
1900490001,66.6975,4.6675,12.75,15,5.54,3.31,270.75,100.0,100.0
1900510001,81.89,27.125,11.5,20,38.46,15.79,35.5,100.0,100.0
1900530001,77.76,9.09,3.0,3,9.09,9.09,33.0,100.0,100.0
1900600001,74.445,11.1425,252.25,389,13.48,7.85,2368.25,100.0,100.0
1900620004,86.17,34.29,24.0,24,34.29,34.29,70.0,100.0,100.0
1900640001,57.696000000000005,4.656000000000001,73.8,195,7.61,0.0,1343.0,100.0,100.0
1900690001,64.4975,5.025,176.0,258,6.9,0.0,2636.5,100.0,100.0
1900730001,48.074,2.9,61.6,239,8.8,0.0,1061.0,100.0,100.0
1900750002,86.27,23.33,7.0,7,23.33,23.33,30.0,100.0,100.0
1900810001,66.64666666666666,2.3433333333333333,2.0,4,4.76,0.0,65.33333333333333,100.0,100.0
1900820001,71.37,7.56,10.666666666666666,12,8.16,6.57,137.0,100.0,100.0
1900900001,73.64333333333333,7.8066666666666675,25.333333333333332,49,15.13,4.12,326.3333333333333,100.0,100.0
1901000001,76.05,6.726666666666667,5.666666666666667,8,8.57,3.19,85.66666666666667,100.0,100.0
1901030001,74.955,7.1375,7.0,12,12.12,0.0,74.5,100.0,100.0
1901040001,75.45666666666666,5.75,9.666666666666666,14,7.25,3.02,172.66666666666666,100.0,100.0
1901080001,65.21,3.45,1.0,1,3.45,3.45,29.0,100.0,100.0
1901140001,72.75,7.34,26.0,34,9.64,5.04,357.0,100.0,100.0
1901170001,73.16,5.32,5.0,5,5.32,5.32,90.0,100.0,100.0
