teachingClassID,courseNumber,courseName,teacherName,departmentName,teachingPlace,credit,hours,campusName
202120222140741000103,1407410001,大学化学,吕乐阳,化学与环境工程学院,1-18周 星期三 第7-8节 致理楼L1-103,2,36,粤海校区
202120222140745000101,1407450001,大学化学实验,吕玉娟,化学与环境工程学院,3-11周 星期一 第7-10节 未排地点,1,36,丽湖校区
202120222140745000102,1407450001,大学化学实验,游新奎,化学与环境工程学院,3-11周 星期一 第7-10节 未排地点,1,36,丽湖校区
202120222140745000103,1407450001,大学化学实验,游新奎,化学与环境工程学院,3-11周 星期一 第11-14节 未排地点,1,36,丽湖校区
202120222140745000104,1407450001,大学化学实验,魏波,化学与环境工程学院,3-11周 星期一 第11-14节 未排地点,1,36,丽湖校区
202120222140745000105,1407450001,大学化学实验,游新奎,化学与环境工程学院,3-11周 星期三 第7-10节 未排地点,1,36,丽湖校区
202120222140745000106,1407450001,大学化学实验,邵柯,化学与环境工程学院,3-11周 星期三 第7-10节 未排地点,1,36,丽湖校区
202120222140745000107,1407450001,大学化学实验,李冰石,化学与环境工程学院,3-11周 星期三 第11-14节 未排地点,1,36,丽湖校区
202120222140745000108,1407450001,大学化学实验,"韦少慧,吕维忠",化学与环境工程学院,3-11周 星期三 第11-14节 未排地点,1,36,丽湖校区
202120222140745000109,1407450001,大学化学实验,李冰石,化学与环境工程学院,3-11周 星期四 第7-10节 未排地点,1,36,丽湖校区
202120222140745000110,1407450001,大学化学实验,李翠华,化学与环境工程学院,3-11周 星期四 第7-10节 未排地点,1,36,丽湖校区
202120222140745000111,1407450001,大学化学实验,李海航,化学与环境工程学院,3-11周 星期四 第11-14节 未排地点,1,36,丽湖校区
202120222140745000112,1407450001,大学化学实验,"韦少慧,吕维忠",化学与环境工程学院,3-11周 星期四 第11-14节 未排地点,1,36,丽湖校区
202120222140751000101,1407510001,科学养生——健康饮食,何庆华,化学与环境工程学院,1-18周 星期四 第11-12节 北408,2,36,丽湖校区
2021202221411000101,14110001,中学化学实验及教学研究,胡惠媛,化学与环境工程学院,5-13周 星期一 第7-10节 未排地点,2,36,丽湖校区
2021202221411000301,14110003,计算机程序设计,李倍,化学与环境工程学院,"1-18周 星期四 第7-8节 东106,7-15周 星期四 第9-10节 北106",2.5,54,丽湖校区
2021202221411000401,14110004,储能原理与技术（双语）,周学龙,化学与环境工程学院,"1-18周 星期二 第3-4节 北313,6-10周 星期二 第7-10节 未排地点",2.5,54,丽湖校区
2021202221419000101,14190001,光伏电池基础与应用,范梁栋,化学与环境工程学院,"1-18周 星期二 第1-2节 北405,13-17周 星期二 第7-10节 未排地点",2.5,54,丽湖校区
202120222150010000201,1500100002,编译原理,蔡树彬,计算机与软件学院,"1-18周 星期四 第7-8节 致理楼L1-211,1-18周 星期四 第9-10节 南区计算机大楼322",3,72,粤海校区
202120222150010000202,1500100002,编译原理,罗成文,计算机与软件学院,"1-18周 星期四 第1-2节 致理楼L3-515,1-18周 星期四 第3-4节 南区计算机大楼418",3,72,粤海校区
202120222150010000203,1500100002,编译原理,尹剑飞,计算机与软件学院,"1-18周 星期四 第7-8节 致理楼L2-107,1-18周 星期四 第9-10节 南区计算机大楼324",3,72,粤海校区
202120222150010000204,1500100002,编译原理,张昊迪,计算机与软件学院,"1-18周 星期四 第3-4节 南区计算机大楼328,1-18周 星期四 第1-2节 致理楼L3-317",3,72,粤海校区
202120222150011000201,1500110002,操作系统,周明洋,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L3-414,1-18周 星期一 第3-4节 南区计算机大楼324",3,72,粤海校区
202120222150011000202,1500110002,操作系统,张滇,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L3-416,1-18周 星期一 第3-4节 南区计算机大楼326",3,72,粤海校区
202120222150011000203,1500110002,操作系统,梁正平,计算机与软件学院,"1-18周 星期二 第13-14节 南区计算机大楼322,1-18周 星期二 第11-12节 致理楼L3-815",3,72,粤海校区
202120222150011000204,1500110002,操作系统,阮元,计算机与软件学院,"1-18周 星期二 第3-4节 南区计算机大楼318,1-18周 星期二 第1-2节 致理楼L2-103",3,72,粤海校区
202120222150011000205,1500110002,操作系统,谭舜泉,计算机与软件学院,"1-18周 星期二 第1-2节 致理楼L1-211,1-18周 星期二 第3-4节 南区计算机大楼326",3,72,粤海校区
202120222150011000206,1500110002,操作系统,罗秋明,计算机与软件学院,"1-18周 星期三 第1-2节 致理楼L1-402,1-18周 星期三 第3-4节 南区计算机大楼326",3,72,粤海校区
202120222150011000207,1500110002,操作系统,阮元,计算机与软件学院,"1-18周 星期三 第1-2节 致理楼L3-317,1-18周 星期三 第3-4节 南区计算机大楼318",3,72,粤海校区
202120222150011000208,1500110002,操作系统,杜智华,计算机与软件学院,"1-18周 星期二 第1-2节 致理楼L2-107,1-18周 星期二 第3-4节 南区计算机大楼327",3,72,粤海校区
2021202221500210001R01,1500210001R,离散数学(荣誉),闫巧,计算机与软件学院,6-14周 星期四 第11-12节 致理楼L3-515,1,18,粤海校区
202120222150022000401,1500220004,面向对象程序设计,李延红,计算机与软件学院,"1-18周 星期二 第3-5节 致理楼L1-509,1-18周 星期二 第7-10节 南区计算机大楼240",4,126,粤海校区
202120222150022000402,1500220004,面向对象程序设计,林少聪,计算机与软件学院,"1-18周 星期二 第7-10节 南区计算机大楼325,1-18周 星期二 第3-5节 致理楼L1-701",4,126,粤海校区
202120222150022000403,1500220004,面向对象程序设计,张冰,计算机与软件学院,"1-18周 星期二 第3-5节 致理楼L1-702,1-18周 星期二 第7-10节 南区计算机大楼327",4,126,粤海校区
202120222150022000404,1500220004,面向对象程序设计,张小健,计算机与软件学院,"1-18周 星期二 第3-5节 致理楼L1-209,1-18周 星期二 第7-10节 南区计算机大楼318",4,126,粤海校区
202120222150022000405,1500220004,面向对象程序设计,肖志娇,计算机与软件学院,"1-18周 星期二 3-5节 致理楼L1-709,1-18周 星期二 7-10节 南区计算机大楼326",4,126,粤海校区
202120222150022000406,1500220004,面向对象程序设计,张艳,计算机与软件学院,"1-18周 星期二 第3-5节 致理楼L1-211,1-18周 星期二 第7-10节 南区计算机大楼241",4,126,粤海校区
202120222150022000407,1500220004,面向对象程序设计,白鉴聪,计算机与软件学院,"1-18周 星期二 第3-5节 致理楼L1-409,1-18周 星期二 第11-14节 南区计算机大楼324",4,126,粤海校区
202120222150022000408,1500220004,面向对象程序设计,杨芳,计算机与软件学院,"1-18周 星期二 第3-5节 致理楼L1-706,1-18周 星期二 第7-10节 南区计算机大楼328",4,126,粤海校区
202120222150027000401,1500270004,软件测试,许智武,计算机与软件学院,"1-18周 星期五 第1-2节 致理楼L3-416,1-18周 星期五 第3-4节 南区计算机大楼241",3,72,粤海校区
202120222150037000301,1500370003,数据库系统,彭小刚,计算机与软件学院,"1-18周 星期四 第9-10节 南区计算机大楼323,1-18周 星期四 第7-8节 致理楼L1-402",3,72,粤海校区
2021202221500370003R01,1500370003R,数据库系统(荣誉),JIANBIN QIN,计算机与软件学院,1-9周 星期二 第11-12节 致理楼L6-705,1,18,粤海校区
202120222150042000101,1500420001,信息安全,陈俊扬,计算机与软件学院,"1-18周 星期五 第1-2节 致理楼L1-306,1-18周 星期五 第3-4节 南区计算机大楼240",3,72,粤海校区
202120222150050000201,1500500002,并行计算,陆克中,计算机与软件学院,"1-18周 星期三 第7-8节 致理楼L1-202,2-18周(双) 星期三 第9-10节 南区计算机大楼323,1-17周(单) 星期三 第9-10节 致理楼L1-202",3.5,72,粤海校区
202120222150062000201,1500620002,计算机网络,张磊,计算机与软件学院,"1-18周 星期四 第1-2节 致理楼L1-409,1-18周 星期四 第3-4节 南区计算机大楼322",3,72,粤海校区
202120222150062000202,1500620002,计算机网络,姚俊梅,计算机与软件学院,"1-18周 星期四 第1-2节 致理楼L2-107,1-18周 星期四 第3-4节 南区计算机大楼323",3,72,粤海校区
202120222150062000203,1500620002,计算机网络,杨术,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L2-408,1-18周 星期一 第3-4节 南区计算机大楼323",3,72,粤海校区
202120222150062000204,1500620002,计算机网络,谢瑞桃,计算机与软件学院,"1-18周 星期一 第9-10节 南区计算机大楼322,1-18周 星期一 第7-8节 致理楼L1-411",3,72,粤海校区
202120222150062000205,1500620002,计算机网络,邹永攀,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L2-103,1-18周 星期一 第3-4节 南区计算机大楼322",3,72,粤海校区
202120222150062000206,1500620002,计算机网络,崔来中,计算机与软件学院,"1-18周 星期一 第9-10节 南区计算机大楼323,1-18周 星期一 第7-8节 致理楼L1-502",3,72,粤海校区
2021202221500720002R01,1500720002R,软件工程(荣誉),朱安民,计算机与软件学院,1-9周 星期五 13-14节 致理楼L3-515,1,18,粤海校区
202120222150076000101,1500760001,数字图像处理,吴惠思,计算机与软件学院,"1-18周 星期一 第7-8节 致理楼L1-402,2-18周(双) 星期一 第9-10节 南区计算机大楼418",2.5,54,粤海校区
202120222150077000301,1500770003,算法设计与分析,马里佳,计算机与软件学院,"1-18周 星期五 第1-2节 致理楼L3-317,1-18周 星期五 第3-4节 南区计算机大楼318",3,72,粤海校区
202120222150077000302,1500770003,算法设计与分析,杜智华,计算机与软件学院,"1-18周 星期四 第7-8节 致理楼L3-316,1-18周 星期四 第9-10节 南区计算机大楼327",3,72,粤海校区
202120222150077000303,1500770003,算法设计与分析,刘刚,计算机与软件学院,"1-18周 星期一 第9-10节 南区计算机大楼326,1-18周 星期一 第7-8节 致理楼L1-202",3,72,粤海校区
202120222150077000304,1500770003,算法设计与分析,杜文峰,计算机与软件学院,"1-18周 星期五 第1-2节 致理楼L1-402,1-18周 星期五 第3-4节 南区计算机大楼323",3,72,粤海校区
202120222150077000305,1500770003,算法设计与分析,"吴定明,陆克中",计算机与软件学院,"1-18周 星期五 第1-2节 致理楼L3-414,1-18周 星期五 第3-4节 南区计算机大楼325",3,72,粤海校区
202120222150077000306,1500770003,算法设计与分析,李炎然,计算机与软件学院,"1-18周 星期一 第7-8节 致理楼L1-711,1-18周 星期一 第9-10节 南区计算机大楼318",3,72,粤海校区
202120222150077000307,1500770003,算法设计与分析,杨烜,计算机与软件学院,"1-18周 星期四 第1-2节 致理楼L3-318,1-18周 星期五 第3-4节 南区计算机大楼322",3,72,粤海校区
202120222150077000308,1500770003,算法设计与分析,卢亚辉,计算机与软件学院,"1-18周 星期二 7-8节 致理楼L1-409,1-18周 星期二 9-10节 南区计算机大楼323",3,72,粤海校区
202120222150077000309,1500770003,算法设计与分析,杨烜,计算机与软件学院,"1-18周 星期四 第3-4节 致理楼L1-306,1-18周 星期五 第1-2节 南区计算机大楼322",3,72,粤海校区
202120222150104000101,1501040001,多媒体技术及应用,周虹,计算机与软件学院,"1-18周 星期二 第7-8节 北408,1-18周 星期二 第9-10节 北107",3,72,丽湖校区
202120222150104000102,1501040001,多媒体技术及应用,王志强,计算机与软件学院,"1-18周 星期二 第13-14节 致理楼L2-511,1-18周 星期二 第11-12节 致理楼L3-409",3,72,粤海校区
202120222150104000103,1501040001,多媒体技术及应用,马晓亮,计算机与软件学院,"1-18周 星期二 11-12节 致理楼L2-103,1-18周 星期二 13-14节 致理楼L2-512",3,72,粤海校区
202120222150124000101,1501240001,办公软件高级应用,周漾,计算机与软件学院,"1-18周 星期三 13-14节 致理楼L2-511,1-18周 星期三 11-12节 致理楼L2-103",3,72,粤海校区
202120222150124000102,1501240001,办公软件高级应用,黄强,计算机与软件学院,"1-18周 星期二 7-8节 致理楼L1-509,1-18周 星期二 9-10节 致理楼L2-504",3,72,粤海校区
202120222150179000101,1501790001,图论,陆克中,计算机与软件学院,1-18周 星期一 第7-9节 致理楼L1-306,3,54,粤海校区
202120222150199000801,1501990008,深度学习与量化交易,陈剑勇,计算机与软件学院,1-18周 星期二 第11-12节 致理楼L2-107,2,36,粤海校区
202120222150199001001,1501990010,人工智能概述,高灿,计算机与软件学院,"1-17周(单) 星期二 第13-14节 南区计算机大楼241,1-18周 星期二 第11-12节 南区计算机大楼624",2.5,54,粤海校区
202120222150199001101,1501990011,脑与认知,钟圣华,计算机与软件学院,"1-18周 星期六 第7-8节 南区计算机大楼624,1-17周(单) 星期六 第9-10节 南区计算机大楼240",2.5,54,粤海校区
202120222150199001201,1501990012,数据库内核原理与实现,JIANBIN QIN,计算机与软件学院,"1-18周 星期四 第11-12节 致理楼L6-705,1-18周 星期四 第13-13节 未排地点",2.5,54,粤海校区
202120222150199002501,1501990025,智能物联网,伍楷舜,计算机与软件学院,"1-18周 星期一 第11-12节 南区计算机大楼318,1-17周(单) 星期一 第13-14节 南区计算机大楼318",2.5,54,粤海校区
202120222150199002701,1501990027,机器学习初步,陈俊扬,计算机与软件学院,"1-17周(单) 星期五 第13-14节 南区计算机大楼240,1-18周 星期五 第11-12节 南区计算机大楼240",2.5,54,粤海校区
202120222150218000201,1502180002,移动互联网应用,解为成,计算机与软件学院,"1-18周 星期二 第1-2节 致理楼L1-306,1-18周 星期二 第3-4节 南区计算机大楼323",3,72,粤海校区
202120222150218000202,1502180002,移动互联网应用,蔡树彬,计算机与软件学院,"1-18周 星期二 第7-8节 致理楼L1-309,1-18周 星期二 第9-10节 南区计算机大楼322",3,72,粤海校区
202120222150274000101,1502740001,计算机系统（1）,陈飞,计算机与软件学院,"1-17周(单) 星期五 第7-8节 致理楼L2-103,1-18周 星期三 第7-8节 致理楼L2-103,2-18周(双) 星期五 第7-8节 南区计算机大楼327",3.5,72,粤海校区
202120222150274000102,1502740001,计算机系统（1）,张志宏,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L2-406,1-17周(单) 星期三 第7-8节 致理楼L2-406,2-18周(双) 星期三 第7-8节 南区计算机大楼325",3.5,72,粤海校区
202120222150274000103,1502740001,计算机系统（1）,李志,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L1-211,2-18周(双) 星期三 第7-8节 致理楼L1-211,1-17周(单) 星期三 第7-8节 南区计算机大楼325",3.5,72,粤海校区
202120222150274000104,1502740001,计算机系统（1）,蔡晔,计算机与软件学院,"1-18周 星期三 第7-8节 致理楼L2-409,2-18周(双) 星期五 第7-8节 致理楼L2-409,1-17周(单) 星期五 第7-8节 南区计算机大楼327",3.5,72,粤海校区
202120222150274000105,1502740001,计算机系统（1）,陈飞,计算机与软件学院,"1-18周 星期三 第9-10节 致理楼L3-316,2-18周(双) 星期五 第9-10节 南区计算机大楼327,1-17周(单) 星期五 第9-10节 致理楼L3-316",3.5,72,粤海校区
202120222150274000106,1502740001,计算机系统（1）,蔡晔,计算机与软件学院,"1-18周 星期三 第9-10节 致理楼L3-301,2-18周(双) 星期五 第9-10节 致理楼L3-301,1-17周(单) 星期五 第9-10节 南区计算机大楼327",3.5,72,粤海校区
202120222150274000107,1502740001,计算机系统（1）,俞航,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L1-609,2-18周(双) 星期三 第3-4节 南区计算机大楼327,1-17周(单) 星期三 第3-4节 致理楼L1-609",3.5,72,粤海校区
2021202221502750002R01,1502750002R,数据结构(荣誉),"张艳,杨芳",计算机与软件学院,1-9周 星期五 11-12节 南区计算机大楼328,1,18,粤海校区
202120222150276000101,1502760001,计算机系统（2）,廖好,计算机与软件学院,"2-18周(双) 星期四 第3-4节 南区计算机大楼241,1-17周(单) 星期四 第3-4节 致理楼L1-202,1-18周 星期二 第1-2节 致理楼L1-202",3.5,72,粤海校区
202120222150276000102,1502760001,计算机系统（2）,李炎然,计算机与软件学院,"1-18周 星期一 第3-4节 致理楼L1-606,2-18周(双) 星期四 第3-4节 南区计算机大楼318,1-17周(单) 星期四 第3-4节 致理楼L1-606",3.5,72,粤海校区
202120222150276000103,1502760001,计算机系统（2）,罗秋明,计算机与软件学院,"1-18周 星期二 第1-2节 致理楼L1-402,2-18周(双) 星期四 第3-4节 南区计算机大楼326,1-17周(单) 星期四 第3-4节 致理楼L1-402",3.5,72,粤海校区
202120222150276000104,1502760001,计算机系统（2）,罗胜,计算机与软件学院,"2-18周(双) 星期四 第1-2节 南区计算机大楼327,1-18周 星期二 第3-4节 致理楼L1-511,1-17周(单) 星期四 第1-2节 致理楼L1-511",3.5,72,粤海校区
202120222150276000105,1502760001,计算机系统（2）,罗胜,计算机与软件学院,"1-18周 星期二 第1-2节 致理楼L2-406,2-18周(双) 星期四 第3-4节 南区计算机大楼327,1-17周(单) 星期四 第3-4节 致理楼L2-406",3.5,72,粤海校区
202120222150276000106,1502760001,计算机系统（2）,冯禹洪,计算机与软件学院,"2-18周(双) 星期四 第1-2节 南区计算机大楼240,1-17周(单) 星期四 第1-2节 致理楼L3-304,1-18周 星期二 第3-4节 致理楼L3-411",3.5,72,粤海校区
202120222150276000107,1502760001,计算机系统（2）,刘刚,计算机与软件学院,"1-18周 星期一 第3-4节 致理楼L1-506,2-18周(双) 星期四 第3-4节 致理楼L1-506,1-17周(单) 星期四 第3-4节 南区计算机大楼326",3.5,72,粤海校区
202120222150276000108,1502760001,计算机系统（2）,马晨琳,计算机与软件学院,"1-18周 星期二 第3-4节 致理楼L1-606,2-18周(双) 星期四 第1-2节 南区计算机大楼241,1-17周(单) 星期四 第1-2节 致理楼L1-606",3.5,72,粤海校区
202120222150276000109,1502760001,计算机系统（2）,周池,计算机与软件学院,"1-18周 星期二 第3-4节 致理楼L1-601,2-18周(双) 星期四 第1-2节 南区计算机大楼318,1-17周(单) 星期四 第1-2节 致理楼L1-703",3.5,72,粤海校区
202120222150277000101,1502770001,计算机论题,"董延杰,YU FEI",计算机与软件学院,1-18周 星期三 第3-4节 致理楼L1-409,2,36,粤海校区
202120222150277000102,1502770001,计算机论题,李俊杰,计算机与软件学院,1-18周 星期三 第1-2节 致理楼L2-107,2,36,粤海校区
202120222150277000103,1502770001,计算机论题,董延杰,计算机与软件学院,1-18周 星期三 第1-2节 致理楼L2-103,2,36,粤海校区
202120222150277000104,1502770001,计算机论题,杨艳丽,计算机与软件学院,1-18周 星期三 第3-4节 致理楼L1-602,2,36,粤海校区
202120222150277000105,1502770001,计算机论题,李俊杰,计算机与软件学院,1-18周 星期三 第3-4节 致理楼L1-606,2,36,粤海校区
202120222150277000106,1502770001,计算机论题,董延杰,计算机与软件学院,1-18周 星期二 第3-4节 致理楼L1-411,2,36,粤海校区
202120222150277000107,1502770001,计算机论题,朱安民,计算机与软件学院,1-18周 星期三 第3-4节 致理楼L1-506,2,36,粤海校区
202120222150277000108,1502770001,计算机论题,章秦,计算机与软件学院,1-18周 星期三 第1-2节 致理楼L3-316,2,36,粤海校区
202120222150285000101,1502850001,互联网编程,毛斐巧,计算机与软件学院,"1-18周 星期三 第7-8节 致理楼L1-402,1-18周 星期三 第9-10节 南区计算机大楼241",3,72,粤海校区
202120222150285000102,1502850001,互联网编程,刘志丹,计算机与软件学院,"1-18周 星期三 第7-8节 致理楼L1-409,1-18周 星期三 第9-10节 南区计算机大楼326",3,72,粤海校区
202120222150285000103,1502850001,互联网编程,周宇,计算机与软件学院,"1-18周 星期三 第7-8节 致理楼L1-509,1-18周 星期三 第9-10节 南区计算机大楼240",3,72,粤海校区
202120222150286000101,1502860001,多媒体系统导论,文嘉俊,计算机与软件学院,"1-18周 星期五 第7-8节 致理楼L1-409,1-18周 星期五 第9-10节 南区计算机大楼322",3,72,粤海校区
202120222150286000102,1502860001,多媒体系统导论,张小燕,计算机与软件学院,"1-18周 星期四 9-10节 南区计算机大楼418,1-18周 星期四 7-8节 致理楼L1-302",3,72,粤海校区
202120222150286000103,1502860001,多媒体系统导论,张小燕,计算机与软件学院,"1-18周 星期五 第9-10节 南区计算机大楼418,1-18周 星期五 第7-8节 致理楼L3-317",3,72,粤海校区
202120222150286000104,1502860001,多媒体系统导论,朱映映,计算机与软件学院,"1-18周 星期三 第7-8节 致理楼L1-306,1-18周 星期三 第9-10节 南区计算机大楼328",3,72,粤海校区
202120222150292000101,1502920001,嵌入式系统设计与实现,黄强,计算机与软件学院,"1-18周 星期二 第11-12节 南区计算机大楼327,1-18周 星期二 第13-13节 南区计算机大楼327",2.5,54,粤海校区
202120222150294000101,1502940001,信息检索,潘微科,计算机与软件学院,"1-18周 星期五 第7-8节 致理楼L3-418,2-18周(双) 星期五 第9-10节 南区计算机大楼240",2.5,54,粤海校区
202120222150296000101,1502960001,计算机游戏开发,储颖,计算机与软件学院,"1-18周 星期二 第7-8节 致理楼L1-211,1-17周(单) 星期二 第9-10节 南区计算机大楼418",2.5,54,粤海校区
202120222150296000102,1502960001,计算机游戏开发,储颖,计算机与软件学院,"1-18周 星期一 第7-8节 致理楼L1-201,1-17周(单) 星期一 第9-10节 南区计算机大楼418",2.5,54,粤海校区
202120222150297000101,1502970001,面向对象高级编程专题,徐鹏飞,计算机与软件学院,"1-18周 星期五 第9-10节 南区计算机大楼326,1-18周 星期五 第7-8节 致理楼L1-402",3,72,粤海校区
202120222150298000101,1502980001,可视化信息处理导论,周虹,计算机与软件学院,"2-18周(双) 星期一 第9-10节 南区计算机大楼328,1-18周 星期一 第7-8节 致理楼L1-203",2.5,54,粤海校区
202120222150298000102,1502980001,可视化信息处理导论,周虹,计算机与软件学院,"1-18周 星期四 第7-8节 致理楼L2-103,2-18周(双) 星期四 第9-10节 南区计算机大楼328",2.5,54,粤海校区
202120222150299000101,1502990001,机器学习导论,"贾森,徐萌",计算机与软件学院,"1-18周 星期四 7-8节 南区计算机大楼240,1-17周(单) 星期四 9-10节 南区计算机大楼240",2.5,54,粤海校区
202120222150306000201,1503060002,编程语言,许智武,计算机与软件学院,"1-18周 星期三 第1-2节 致理楼L1-602,1-17周(单) 星期三 第3-4节 南区计算机大楼241",2.5,54,粤海校区
202120222150306000202,1503060002,编程语言,刘嘉祥,计算机与软件学院,"1-18周 星期三 第1-2节 致理楼L1-606,1-17周(单) 星期三 第3-4节 南区计算机大楼328",2.5,54,粤海校区
202120222150319000101,1503190001,计算机视觉,沈琳琳,计算机与软件学院,"1-17周(单) 星期一 第13-14节 南区计算机大楼328,1-18周 星期一 第11-12节 南区计算机大楼328",2,36,粤海校区
202120222150324000101,1503240001,金融大数据分析与挖掘,卢亚辉,计算机与软件学院,"1-18周 星期二 11-12节 南区计算机大楼323,1-17周(单) 星期二 13-14节 南区计算机大楼323",2.5,54,粤海校区
202120222150326000101,1503260001,专业研究英语,刘凌,计算机与软件学院,1-18周 星期三 第3-4节 致理楼L1-711,2,36,粤海校区
202120222150326000102,1503260001,专业研究英语,JIANG JIANMIN,计算机与软件学院,1-18周 星期三 第3-4节 致理楼L1-411,2,36,粤海校区
202120222150326000103,1503260001,专业研究英语,方昊,计算机与软件学院,1-18周 星期三 第1-2节 致理楼L3-416,2,36,粤海校区
202120222150326000104,1503260001,专业研究英语,JARI TAPANI KORHONEN,计算机与软件学院,1-18周 星期三 第1-2节 致理楼L1-306,2,36,粤海校区
202120222150326000105,1503260001,专业研究英语,刘凌,计算机与软件学院,1-18周 星期三 第1-2节 致理楼L3-418,2,36,粤海校区
202120222150326000106,1503260001,专业研究英语,方昊,计算机与软件学院,1-18周 星期三 第3-4节 致理楼L1-509,2,36,粤海校区
202120222150326000107,1503260001,专业研究英语,陈剑勇,计算机与软件学院,1-18周 星期二 第1-2节 致理楼L3-317,2,36,粤海校区
202120222150326000108,1503260001,专业研究英语,石大明,计算机与软件学院,1-18周 星期二 第1-2节 致理楼L3-416,2,36,粤海校区
202120222150328000101,1503280001,网络安全,林秋镇,计算机与软件学院,"1-18周 星期五 第7-8节 致理楼L2-406,1-17周(单) 星期五 第9-10节 南区计算机大楼240",2.5,54,粤海校区
202120222150328000102,1503280001,网络安全,林秋镇,计算机与软件学院,"1-18周 星期四 第1-2节 致理楼L1-309,1-17周(单) 星期四 第3-4节 南区计算机大楼240",2.5,54,粤海校区
202120222150330000101,1503300001,数据科学导论,陈剑勇,计算机与软件学院,1-18周 星期二 第3-4节 致理楼L1-503,2,36,粤海校区
202120222150331000101,1503310001,大数据计算原理与技术,白鉴聪,计算机与软件学院,"1-18周 星期三 第11-12节 致理楼L3-401,1-18周 星期三 第13-14节 南区计算机大楼324",3,72,粤海校区
202120222150332000101,1503320001,最优化方法,刘嘉祥,计算机与软件学院,1-18周 星期一 第3-4节 致理楼L3-303,2,36,粤海校区
202120222150335000101,1503350001,大数据应用概论,王熙照,计算机与软件学院,1-18周 星期二 第3-4节 致理楼L1-711,2,36,粤海校区
202120222150379000101,1503790001,数字电路,张志宏,计算机与软件学院,"1-18周 星期一 第3-4节 致理楼L1-709,2-18周(双) 星期三 第9-10节 南区计算机大楼325,1-17周(单) 星期三 第9-10节 致理楼L1-709",3.5,72,粤海校区
202120222150379000102,1503790001,数字电路,李志,计算机与软件学院,"2-18周(双) 星期三 第9-10节 致理楼L1-509,1-17周(单) 星期三 第9-10节 南区计算机大楼325,1-18周 星期一 第3-4节 致理楼L1-509",3.5,72,粤海校区
202120222150379000103,1503790001,数字电路,俞航,计算机与软件学院,"1-18周 星期四 第1-2节 致理楼L1-501,2-18周(双) 星期一 第3-4节 南区计算机大楼325,1-17周(单) 星期一 第3-4节 致理楼L1-501",3.5,72,粤海校区
202120222150379000104,1503790001,数字电路,王佳,计算机与软件学院,"1-18周 星期一 第3-4节 致理楼L1-511,2-18周(双) 星期三 第3-4节 南区计算机大楼325,1-17周(单) 星期三 第3-4节 致理楼L1-511",3.5,72,粤海校区
202120222150379000105,1503790001,数字电路,雷海军,计算机与软件学院,"1-18周 星期一 第3-4节 致理楼L1-711,2-18周(双) 星期四 第1-2节 致理楼L1-711,1-17周(单) 星期四 第1-2节 南区计算机大楼325",3.5,72,粤海校区
202120222150379000106,1503790001,数字电路,车越岭,计算机与软件学院,"2-18周(双) 星期四 第1-2节 南区计算机大楼325,1-17周(单) 星期四 第1-2节 致理楼L1-602,1-18周 星期一 第3-4节 致理楼L1-602",3.5,72,粤海校区
202120222150443000101,1504430001,数字集成电路与系统设计,李琰,计算机与软件学院,"2-18周(双) 星期四 第9-10节 南区计算机大楼241,1-17周(单) 星期四 第9-10节 南区计算机大楼241,1-18周 星期四 第7-8节 南区计算机大楼241",3.5,72,粤海校区
202120222150444000101,1504440001,Python程序设计,潘浩源,计算机与软件学院,"1-18周 星期五 第7-8节 致理楼L1-306,1-18周 星期五 第9-10节 南区计算机大楼324",3,72,粤海校区
202120222150444000102,1504440001,Python程序设计,李延红,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L1-402,1-18周 星期一 第3-4节 南区计算机大楼240",3,72,粤海校区
202120222150444000103,1504440001,Python程序设计,张艳,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L3-316,1-18周 星期一 第3-4节 南区计算机大楼241",3,72,粤海校区
202120222150444000104,1504440001,Python程序设计,薛丽萍,计算机与软件学院,"1-18周 星期一 第7-8节 致理楼L1-509,1-18周 星期一 第9-10节 南区计算机大楼327",3,72,粤海校区
202120222150444000105,1504440001,Python程序设计,林少聪,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L3-317,1-18周 星期一 第3-4节 南区计算机大楼418",3,72,粤海校区
202120222150444000106,1504440001,Python程序设计,何玉林,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L1-306,1-18周 星期一 第3-4节 南区计算机大楼318",3,72,粤海校区
202120222150444000107,1504440001,Python程序设计,薛丽萍,计算机与软件学院,"1-18周 星期一 第1-2节 致理楼L2-107,1-18周 星期一 第3-4节 南区计算机大楼327",3,72,粤海校区
202120222150444000108,1504440001,Python程序设计,杨芳,计算机与软件学院,"1-18周 星期一 第3-4节 南区计算机大楼328,1-18周 星期一 第1-2节 致理楼L3-318",3,72,粤海校区
202120222150446000101,1504460001,软件体系结构与设计模式,毛斐巧,计算机与软件学院,"1-18周 星期一 第7-8节 致理楼L1-303,1-18周 星期一 第9-10节 南区计算机大楼241",3,72,粤海校区
